ZdAId,ZdCId
51256,72392
51257,65252
50607,70912
50609,70908
426071,72066
50791,70285
478738,478739
50995,66050
46161,72663
58256,73010
45115,71173
58528,73882
46464,72373
46684,69501
57232,72448
58587,73845
45467,71281
45558,73848
45559,73849
486379,70673
44490,71228
45942,70196
42204,72595
53159,66250
473768,70248
51149,483405
51626,71876
488711,63952
48847,61682
48841,61668
50711,63938
48625,63843
48618,63768
48600,64011
48569,64122
48566,64136
46708,73859
46693,63965
43034,63913
46993,73734
42328,64023
42774,63905
54758,64193
486603,482493
44190,64006
479364,479365
51831,62366
51834,62561
47180,62148
51952,62136
51902,61832
52280,61818
51802,62163
51944,62124
51795,62352
47183,415642
44395,61581
51809,62131
51904,61829
51931,61588
51846,62459
51900,62049
51856,67430
51882,61733
51832,62353
51835,67489
52156,62021
415691,425141
51888,61934
51860,62288
52150,67706
51841,67477
52153,62221
473567,422420
42846,416744
59221,70362
473306,65582
57623,59802
57624,59397
45830,60147
53910,60027
53925,59941
51715,59971
44448,73570
44588,72630
55760,72500
473708,71663
52128,69189
45003,70549
427805,427806
478704,67338
473255,63999
477560,477561
474207,60981
473096,72646
58110,69553
491272,491380
58249,67343
47583,66973
50780,70001
45005,69870
58104,69599
48066,69791
44496,493508
492833,64382
43323,66889
43699,66806
53620,422276
53624,67291
53643,67207
49023,67022
51674,67061
49573,67209
47271,425799
58285,68056
58290,68069
58225,68070
473135,67897
473262,73605
46927,411650
54053,66372
54086,65627
54284,65072
54222,65418
54342,65023
427042,64720
57329,73408
57287,73402
59028,482069
417904,423056
58264,64946
58262,64912
47849,425947
426755,66353
46787,66094
46782,65079
46767,64753
413547,413545
46931,481027
46929,65699
46928,65699
46919,65457
46917,65456
46915,65593
473039,65490
43000,65804
43001,64856
58947,74070
44416,66281
44591,64757
43262,73735
54014,65362
54027,66380
54042,66411
54067,65836
54112,413550
54125,66556
54188,65539
54071,65869
54072,65606
54092,66215
42240,64774
54233,65476
42238,64900
54251,65888
42228,64776
54259,65802
54265,65648
43537,65703
54271,65619
54278,64950
54280,64928
54282,65093
54295,65122
54297,64960
54296,65080
54201,65058
54208,64910
54207,65036
54211,64966
54217,65055
54221,65155
54226,425797
54195,65253
54198,65020
54353,64924
54358,64817
54360,64917
54365,64917
54372,66555
43666,66242
54385,65873
54393,65822
54303,65459
54301,65600
54323,65918
54329,64947
54338,64779
54343,64854
54340,64725
44944,66353
42460,64809
43787,65161
42457,65831
42496,417906
43726,66404
42591,64871
421001,421002
43815,65577
425938,65873
42668,65991
43981,64219
58214,70051
57519,69953
57520,69928
45724,70470
474136,69934
473648,69884
473627,70426
42848,71589
50268,70666
51654,73045
50723,72147
50947,72329
47630,72273
47540,478347
45103,71253
58396,72050
57086,72316
57091,71553
58505,73803
58504,478942
45163,71395
45164,71393
45156,71435
46454,72334
463826,71351
477915,72267
43432,64984
54145,72261
42242,491329
43602,72182
473733,71408
485842,478885
485814,72134
52085,72219
462845,72063
473670,71435
473623,72168
463906,73617
51080,72231
53698,73812
51064,71503
51121,72146
53706,72282
53708,72330
51288,72088
51763,71439
50463,72251
50472,72175
50495,72239
46672,70624
54169,66017
49184,65034
50563,72505
57985,68702
52583,69276
52653,69298
494154,494155
462552,69663
44960,72847
49347,68029
49453,67768
478846,478847
463890,70021
47277,68206
50907,73257
50908,73247
50910,73248
50918,73169
47240,71643
47237,482431
47223,73159
58904,74051
58447,59885
48168,425686
52989,60894
52985,59743
52982,59714
47103,473435
473527,59429
52979,60380
42969,60190
59101,74180
52974,61035
59105,74184
47097,59957
477029,477030
42718,60537
58086,60705
49895,59839
58903,60931
478568,478569
52951,59713
42576,59431
52950,60584
42530,59843
43714,63165
53888,60075
483896,485845
426782,426767
462003,462004
411640,411641
53881,60156
53002,59869
57622,60511
52924,485704
42816,66721
45622,462127
52210,74044
44660,67683
56265,67638
56168,67616
56260,67626
478479,478480
58886,67575
48731,60600
54183,66248
49037,65783
462932,426093
44603,72033
43128,73360
46521,73334
58102,69754
480960,480961
51377,66571
58753,71159
470547,73696
493584,68653
493579,493580
493028,65769
493520,73493
42499,67450
57045,71953
492342,492343
45679,71306
493372,72327
492748,72068
58403,70020
45681,71331
485927,493506
56741,63376
44180,73027
56425,69695
56429,69581
56435,69728
56447,69816
56543,69632
56549,69694
56571,69601
56572,69590
56573,69560
56580,69652
56501,69790
53196,69867
43603,72171
45509,493489
50633,70337
46028,69697
53222,70069
52234,70421
52232,70512
486721,69682
491991,486692
47708,70208
52224,70223
486723,70455
51107,70455
48174,59621
493482,63630
51384,493476
50544,72524
59173,74241
48734,60202
473209,71135
462099,462100
44522,60121
462102,73829
57989,60903
485834,60778
42680,60849
42757,60484
483882,488504
48197,60835
48119,60025
48229,60635
48222,60512
48220,60830
48217,73741
48212,60479
48205,60269
48287,60720
45836,60240
490563,490564
49885,60329
492615,412712
492607,492605
492554,60458
44010,62451
42567,62339
43802,62454
43998,60292
53572,62329
53575,62334
48543,60774
49872,60420
58148,60689
47855,60735
58940,74066
45837,60265
44751,60788
52102,60117
42183,73763
52302,66164
47518,426369
479270,479271
57235,66760
58533,73818
491606,491703
415006,415007
416435,65380
417780,417781
417743,482420
57148,66818
46890,473040
46980,65950
56659,65620
57990,65385
56619,479303
56648,65290
44889,66197
42347,420963
56953,65455
56954,65369
42462,65526
414968,64834
484134,65154
473488,66157
53962,64781
53966,64816
42244,73638
492401,71226
50549,72702
46604,483400
53375,63710
42756,69473
42147,64152
42815,63592
48799,63463
492351,492352
51423,66680
51480,66660
52216,66832
51484,73762
51515,66872
51394,66817
42262,66888
51399,66844
51503,66840
51517,462549
44718,415684
55692,61712
55154,72866
57475,69088
48369,60940
48333,60049
424398,60154
48317,59887
55674,61574
55671,61569
55716,61674
55711,61495
55682,61538
55756,61623
43366,61998
55707,61495
425354,61646
55695,61769
55676,61541
55687,61728
462763,61647
42538,61530
55686,61730
480524,61752
55743,61636
55742,61647
56125,61364
56082,61433
56046,61441
56132,61359
56075,61513
56107,61472
56118,61346
426535,61424
56055,61363
56127,61583
56054,61578
56078,61343
482779,482780
56100,61481
47133,61451
56017,61380
56043,61411
56049,61640
47149,61454
56038,61362
56037,61592
47126,61474
47128,61463
56030,61349
56133,61638
56021,61485
56051,61435
56022,61377
56042,61611
56115,61114
477949,477950
56012,61459
59201,74261
49506,62467
473407,490954
473882,59984
416599,416600
51367,63199
48025,63073
492139,492155
472778,59734
491142,72041
42146,72637
43733,73339
49992,61354
48561,64217
47644,64921
47641,64874
47615,65031
48995,65268
47780,483416
58700,73983
43340,64649
57973,65180
42158,64784
483239,64599
53792,64438
51155,480001
53753,64683
53769,64460
50076,65214
50083,65066
50097,64981
50154,64805
50127,64840
50126,65233
51648,64956
483557,64952
58918,61337
49978,59456
52548,69216
52662,68901
45219,71617
45168,71336
473675,71363
52554,69318
51796,62272
55099,66719
59109,74188
460883,460884
46269,69220
43166,66335
44437,61982
53686,72236
45133,479997
52090,66178
48936,66528
49065,65684
48949,65538
48862,66105
486233,486387
52093,66509
48920,66474
48979,65824
48992,65396
49003,66517
48932,66455
491902,65659
48896,65837
48895,65763
49067,65481
52782,66757
48970,66439
47607,480583
58981,66229
419860,419861
49016,66443
48905,66141
47579,491912
52091,66067
422357,65701
473556,65441
422734,422756
48921,66462
421252,421253
52783,66742
49035,66656
48868,65602
49064,65932
420354,420355
48968,66136
46484,66031
48926,66450
47573,66547
47569,482772
57725,66163
48990,65322
54156,66089
54172,66098
49056,66332
54179,66433
473075,63404
479573,74206
54840,71729
48186,59551
49400,62333
49658,67010
59171,74239
416399,66789
47521,479917
58250,422211
491240,491309
413482,74219
422300,425923
51672,67050
51683,67162
51687,67179
49582,67260
49711,65863
49718,66951
49708,69357
49706,69302
49679,66506
49674,66735
49672,66772
49660,66666
49642,69440
49627,69454
49616,69390
49615,69401
49603,66812
49608,67086
49693,69289
49690,69328
49812,69399
49787,68950
49770,69048
49728,73524
46215,73480
58487,73503
58669,487087
57333,73556
58588,73845
46750,69287
46744,66882
44089,66588
44162,66710
44151,73552
424038,69297
44403,72564
44539,73579
414419,414420
43320,68846
43329,69404
43393,73586
43374,66214
43376,65833
43355,66683
43481,71449
46807,63524
57860,63221
58510,73807
57858,63263
57773,63439
57784,63381
57870,63355
57809,63665
57880,63491
43724,63860
57852,63449
57830,63784
57894,63541
57859,63242
57737,63447
57900,63512
57821,63460
57772,63450
57922,63359
57901,63673
57747,63700
57811,63643
57798,63574
42412,63184
57791,63601
57843,63804
57847,63446
57778,63366
57805,63694
57751,63636
473111,71572
53474,62382
473244,69682
48958,66237
49072,66176
486673,486691
483559,461860
44906,63887
483562,483563
57467,64127
49180,64142
46843,64187
49166,64087
49117,64109
424097,424098
49161,64188
477215,477216
47204,67924
427138,68306
47441,67794
58546,73826
44086,68936
44329,68722
462097,68231
44567,68080
477706,477707
43667,68367
55666,67983
42470,68020
43763,67816
42632,67986
43923,68141
42706,68324
52732,68848
49260,67670
49263,67689
49261,67682
49254,67963
49251,67737
49246,67927
49244,67887
49237,68590
49218,67723
51666,67762
51668,68740
49398,68222
49386,67738
49374,67607
49372,67908
49365,68757
49354,68104
49343,68268
49322,68340
49432,67998
49418,68054
49412,67997
49407,67802
49490,67870
49483,67698
49470,68245
49456,67740
49446,68190
49541,67857
49534,67916
49529,67702
49524,67715
49511,68314
49504,68466
49459,68599
46207,73453
57336,73496
57405,72566
57410,72536
43817,72483
42157,63599
57680,63438
46430,63760
43758,63676
57676,63562
46418,63508
46417,63482
46419,426579
473320,63594
58196,63114
48758,62717
48748,63023
48746,62669
486149,486150
486144,62920
486072,69358
45430,71162
42589,73689
44314,71453
485888,485918
485914,485915
52920,63169
52909,63089
45716,485891
485881,485882
485879,62626
52823,61041
52803,61043
462722,424727
47038,62967
52875,62883
52835,62886
58200,62949
485804,485824
48102,59608
48110,59705
48130,59620
48136,59491
48146,59520
48147,59508
48157,59611
47111,426557
48169,59539
48175,59527
48179,59573
48183,59518
48187,59516
48189,59546
48191,59521
48306,59635
48310,59820
48232,60801
48365,62678
48248,59405
48258,60661
48260,59634
48374,59759
48264,59590
48377,59838
48266,59648
48386,59698
48397,60881
48399,60760
48300,60754
48301,60843
48452,59596
48460,59672
48463,59664
48464,59660
52293,60919
56398,59640
57949,59634
415457,415458
419370,419371
422070,60907
426966,59578
480416,480417
47396,70849
483408,485809
46003,69801
485747,485784
485718,485781
485737,68928
485323,60884
58911,71128
485716,60941
53373,63730
58091,63756
411222,63741
43315,462500
59023,74082
53378,63791
54785,64540
54712,64626
54774,64659
46627,64551
52538,68690
52417,69026
52692,68583
52500,68895
52443,69457
57653,69458
52604,68597
420342,68828
52467,69413
478131,69153
52666,68829
48815,69131
480584,480585
52626,68515
52496,73757
52423,68956
52424,68465
47467,69050
52726,68753
480954,480955
52600,68614
52615,69167
479636,68609
52646,68940
52543,68752
52508,68683
53405,68503
52410,68486
52683,68914
48829,68949
52542,68788
57717,68879
52493,68898
52421,69022
52618,68664
415097,415098
52221,70147
52698,68798
51317,69164
52634,68856
479609,480346
56399,68453
53294,69143
52731,68518
52750,68502
52433,69186
52613,69149
52453,68286
480493,480494
52536,68774
479669,480508
52721,68319
52616,68733
52611,69191
52399,69078
52673,68219
52719,68687
52753,68290
52550,69380
53611,68943
52567,69076
49335,68899
52853,62948
48856,62692
58198,62884
47040,62974
44266,62621
52833,62840
58199,62841
52913,63192
52855,62901
52892,63354
52902,63335
42399,73767
52804,62696
52832,62828
52799,62637
53134,63422
53332,63337
53137,63384
53121,69989
46034,69629
47749,417846
53112,63408
47054,73896
47740,69984
53105,63399
47716,73894
46059,69617
53091,69811
47748,70117
58622,63280
47057,69597
53081,69977
47865,67876
462923,484179
483942,70253
53221,59488
50601,70932
45401,71325
59387,71400
45070,71400
57244,70976
45091,70839
57707,66808
46987,66688
52080,72022
43222,66009
43163,70412
44236,71297
57627,61892
55968,68336
473836,70940
43212,65110
45545,73673
52352,72163
44414,66113
50688,65550
483278,70441
47968,66650
57257,71758
412382,412691
51129,72375
51065,72032
58695,73976
46271,70631
424008,69667
46132,72574
47353,72544
50790,70082
45925,70321
51348,482839
50602,70936
50999,66453
51188,69690
52082,72694
50674,70967
50675,70965
50991,70963
58475,69951
47248,71706
45698,71192
45948,70123
46623,483236
50621,482910
413311,413312
45349,71099
45299,70677
46062,415644
45892,70398
463795,463796
45647,71744
45650,71719
45602,482877
45507,71423
45523,71446
55790,68567
52209,482859
43252,72128
57214,70665
45379,71068
462895,72376
462865,72367
44641,73648
44119,71190
44075,71511
44069,70562
45562,73849
58762,71136
45409,71279
482827,482828
59108,74187
45402,71314
412383,412694
45332,70982
482767,482819
473477,71545
44513,70604
45139,71204
44923,71870
44511,71450
463329,72326
44140,71595
45276,71026
44520,71710
42318,71650
44332,71751
42155,71432
425987,71694
44857,73690
45598,72031
42949,72024
58716,73618
47890,71817
43298,71840
42230,71293
44594,71243
42461,71100
44643,71977
44579,73788
42585,71469
45020,71315
42381,70721
51612,71157
44481,70698
45229,71614
43811,71558
43785,425779
47826,70375
45274,71013
44864,71860
42972,73617
45322,71039
43898,71324
44461,71292
44650,71725
42531,71305
42334,71034
44371,71033
45581,71957
44997,71117
43333,71528
47967,61850
43223,73097
43221,64145
46725,68916
47904,60124
43220,73721
43217,66338
43216,70705
47963,66520
43215,63454
43214,70584
47118,61094
47665,62290
43189,65441
461504,63812
47877,71935
47595,66952
47907,69677
47885,64199
47921,64175
43168,67000
46850,63955
47910,61414
43162,70515
43160,65827
43151,65788
43230,72225
43236,72287
47880,64251
46366,424396
47484,69162
47603,65897
43131,67658
46832,60454
47903,64025
43072,71135
47770,70713
43123,61767
43081,59678
47322,68653
47920,65910
43121,59836
43118,73614
47591,67016
47590,67241
47897,66858
411362,411363
43100,65051
47124,61318
46984,66741
411446,411447
46801,67056
47654,61727
43091,63404
47524,67126
47917,59403
46647,73604
47915,65190
45235,71593
45203,73850
45146,71358
58601,71661
55237,61867
55228,61865
55226,61861
55248,61900
57629,61878
55196,61787
55195,61944
42305,473123
57263,71802
57262,71805
59036,74125
57184,66957
55103,67046
55097,67060
59065,74152
413559,67138
43939,67133
413526,413527
43963,67248
413517,66967
54036,64704
413565,67155
53988,65493
53981,65436
53984,65507
53983,65425
44386,67198
54096,64800
42646,65581
43016,65611
57187,65954
43975,426984
57145,65742
46614,73886
57121,66494
58598,71464
58239,71896
463922,71318
45928,70340
50449,72740
463821,71147
54151,66400
46487,66245
54174,66147
54414,66472
481671,65884
54404,66171
54499,65860
54402,66206
54493,65919
54445,65776
54415,65564
54418,66605
54405,65234
58470,70240
55879,67936
55884,68571
45207,415618
59177,74242
56635,65405
56616,64388
56643,64948
415151,415152
53278,66422
53244,66667
53230,65037
56622,64677
56639,64846
45702,71098
51130,72384
55651,65446
53598,66661
57573,66093
57164,64730
46979,420954
50392,71036
415176,415177
56633,65316
415194,415195
57198,66454
57172,66786
53268,66971
46960,66101
56644,65541
56663,65545
53231,64542
420946,420947
53252,66783
58569,71337
47956,73784
43677,482697
47232,412704
56965,65460
59110,482673
57201,66054
45539,72090
55911,67912
56798,67279
52312,66048
48960,66133
52303,66227
55606,61908
45794,61947
55612,61902
45815,62137
477972,412096
42592,62103
56819,67356
58954,74076
56816,67144
56779,67193
424258,67269
56771,67043
422960,422984
58953,74075
58828,415871
56794,67229
416922,416923
56838,67349
56821,67368
56820,67366
56883,67106
56776,67185
56814,67135
416908,416909
56840,67317
56889,67045
426976,426979
59117,74194
56764,67377
56904,67214
416834,416835
56925,67379
416881,416882
481665,61948
416442,416443
421036,421035
56996,65705
57181,65844
57127,66532
57125,66511
57144,66013
57147,65782
56638,64877
53243,66693
53241,66677
42837,67890
55801,68808
47384,70790
421819,421820
482372,482386
416643,416644
47397,426380
416652,416653
427061,71946
416634,416635
416637,416638
416646,416647
480650,480707
51261,65520
47493,65390
58313,65301
